,value,percentage,type,cod_ccaa,ccaa,month,year
1767,7193.698,0.0079541981448927,Eólica,16,Extremadura,7,2020
1768,8540.472,0.0102491501013972,Eólica,16,Extremadura,8,2020
1769,9301.274,0.0164076890124646,Eólica,16,Extremadura,9,2020
1770,11612.262,0.0254458826310164,Eólica,16,Extremadura,10,2020
1771,12432.325,0.0324792973992028,Eólica,16,Extremadura,11,2020
1772,11719.245,0.032942790321547,Eólica,16,Extremadura,12,2020
1773,76825.802,0.3428676944839512,Solar fotovoltaica,16,Extremadura,1,2020
1774,123561.479,0.4199205298015047,Solar fotovoltaica,16,Extremadura,2,2020
1775,146070.506,0.4453838938216281,Solar fotovoltaica,16,Extremadura,3,2020
1776,149785.591,0.4596869317396494,Solar fotovoltaica,16,Extremadura,4,2020
1777,238551.294,0.4166262927328087,Solar fotovoltaica,16,Extremadura,5,2020
1778,294616.152,0.3820529755490553,Solar fotovoltaica,16,Extremadura,6,2020
1779,311051.707,0.3439353321177966,Solar fotovoltaica,16,Extremadura,7,2020
1780,320601.082,0.3847432099875006,Solar fotovoltaica,16,Extremadura,8,2020
1781,247783.772,0.437097012012703,Solar fotovoltaica,16,Extremadura,9,2020
1782,229362.496,0.5026007123481172,Solar fotovoltaica,16,Extremadura,10,2020
1783,135168.009,0.3531247745831228,Solar fotovoltaica,16,Extremadura,11,2020
1784,116642.502,0.3278819997334835,Solar fotovoltaica,16,Extremadura,12,2020
1785,29216.231,0.1303898105024734,Solar térmica,16,Extremadura,1,2020
1786,81318.692,0.2763594973430625,Solar térmica,16,Extremadura,2,2020
1787,98693.205,0.3009256635055141,Solar térmica,16,Extremadura,3,2020
1788,78392.442,0.240583763057412,Solar térmica,16,Extremadura,4,2020
1789,223575.263,0.3904708769697669,Solar térmica,16,Extremadura,5,2020
1790,290880.773,0.3772090026301725,Solar térmica,16,Extremadura,6,2020
1791,333760.534,0.3690448807249373,Solar térmica,16,Extremadura,7,2020
1792,301869.388,0.3622638969636487,Solar térmica,16,Extremadura,8,2020
1793,177447.823,0.3130225704266823,Solar térmica,16,Extremadura,9,2020
1794,116974.163,0.2563248075662935,Solar térmica,16,Extremadura,10,2020
1795,24972.566,0.0652405240319265,Solar térmica,16,Extremadura,11,2020
1796,19370.897,0.0544515792793208,Solar térmica,16,Extremadura,12,2020
1797,18707.784,0.0834914130669765,Otras renovables,16,Extremadura,1,2020
1798,20654.747,0.0701946300202188,Otras renovables,16,Extremadura,2,2020
1799,23492.524,0.0716311054253351,Otras renovables,16,Extremadura,3,2020
1800,22458.668,0.0689248953451033,Otras renovables,16,Extremadura,4,2020
1801,24454.822,0.0427099834943705,Otras renovables,16,Extremadura,5,2020
1802,18095.233,0.0234655756786323,Otras renovables,16,Extremadura,6,2020
1803,24313.115,0.0268834380077624,Otras renovables,16,Extremadura,7,2020
1804,24692.818,0.0296330692388528,Otras renovables,16,Extremadura,8,2020
1805,23989.195,0.0423175632950251,Otras renovables,16,Extremadura,9,2020
1806,23893.608,0.052357925165615,Otras renovables,16,Extremadura,10,2020
1807,14467.927,0.0377972827916706,Otras renovables,16,Extremadura,11,2020
1808,22120.753,0.0621814227651808,Otras renovables,16,Extremadura,12,2020
1809,289223.834,0.5716713694259091,Hidráulica,16,Extremadura,1,2021
1810,192870.831,0.4050060323212068,Hidráulica,16,Extremadura,2,2021
1811,309890.547,0.3494377865582265,Hidráulica,16,Extremadura,3,2021
1812,433854.241,0.4629672390627674,Hidráulica,16,Extremadura,4,2021
1813,268819.16,0.2442867567482455,Hidráulica,16,Extremadura,5,2021
1814,224574.493,0.2166038570486817,Hidráulica,16,Extremadura,6,2021
1815,285640.415,0.2208728753444775,Hidráulica,16,Extremadura,7,2021
1816,45344.951,0.0462269445999477,Hidráulica,16,Extremadura,8,2021
1817,12898.343,0.0183613775013857,Hidráulica,16,Extremadura,9,2021
1818,11603.621,0.018778521893909,Hidráulica,16,Extremadura,10,2021
1819,51522.777,0.1074594016402359,Hidráulica,16,Extremadura,11,2021
1820,56232.97,0.1528460022064817,Hidráulica,16,Extremadura,12,2021
1821,10547.9,0.020848670575218,Eólica,16,Extremadura,1,2021
1822,11496.626,0.0241415607388596,Eólica,16,Extremadura,2,2021
1823,14030.015,0.0158204806001349,Eólica,16,Extremadura,3,2021
1824,9632.717,0.0102791029168779,Eólica,16,Extremadura,4,2021
1825,9627.248,0.0087486665397326,Eólica,16,Extremadura,5,2021
1826,7748.029,0.0074730346421177,Eólica,16,Extremadura,6,2021
1827,8760.473,0.0067740794344093,Eólica,16,Extremadura,7,2021
1828,5989.372,0.0061058698162994,Eólica,16,Extremadura,8,2021
1829,7568.856,0.0107746105270753,Eólica,16,Extremadura,9,2021
1830,8382.032,0.0135649183498363,Eólica,16,Extremadura,10,2021
1831,11813.139,0.0246382847033446,Eólica,16,Extremadura,11,2021
1832,19069.022,0.0518312260349657,Eólica,16,Extremadura,12,2021
1833,156722.305,0.3097727233604648,Solar fotovoltaica,16,Extremadura,1,2021
1834,206967.117,0.4346065729199299,Solar fotovoltaica,16,Extremadura,2,2021
1835,391489.913,0.4414506024238057,Solar fotovoltaica,16,Extremadura,3,2021
1836,373186.509,0.3982285094850614,Solar fotovoltaica,16,Extremadura,4,2021
1837,541538.905,0.4921181315924291,Solar fotovoltaica,16,Extremadura,5,2021
1838,522208.928,0.5036746002586204,Solar fotovoltaica,16,Extremadura,6,2021
1839,632236.957,0.4888803798707295,Solar fotovoltaica,16,Extremadura,7,2021
1840,616761.11,0.6287575801630549,Solar fotovoltaica,16,Extremadura,8,2021
1841,484801.652,0.6901371862779145,Solar fotovoltaica,16,Extremadura,9,2021
1842,442135.913,0.7155231045855402,Solar fotovoltaica,16,Extremadura,10,2021
1843,332474.741,0.693431891847608,Solar fotovoltaica,16,Extremadura,11,2021
1844,238224.95,0.6475157053475746,Solar fotovoltaica,16,Extremadura,12,2021
1845,28798.59,0.0569224505295621,Solar térmica,16,Extremadura,1,2021
1846,46361.373,0.0973534237102629,Solar térmica,16,Extremadura,2,2021
1847,146539.648,0.165240568761659,Solar térmica,16,Extremadura,3,2021
1848,104018.791,0.110998782376584,Solar térmica,16,Extremadura,4,2021
1849,255785.574,0.2324426141925611,Solar térmica,16,Extremadura,5,2021
1850,259402.748,0.2501959817218744,Solar térmica,16,Extremadura,6,2021
1851,341308.009,0.2639181200108844,Solar térmica,16,Extremadura,7,2021
1852,288415.742,0.2940256463654979,Solar térmica,16,Extremadura,8,2021
1853,173140.749,0.2464737255988365,Solar térmica,16,Extremadura,9,2021
1854,131223.949,0.2123640369934269,Solar térmica,16,Extremadura,10,2021
1855,62277.799,0.1298908056918377,Solar térmica,16,Extremadura,11,2021
1856,29775.827,0.0809332339967428,Solar térmica,16,Extremadura,12,2021
1857,20634.114,0.0407847861088458,Otras renovables,16,Extremadura,1,2021
1858,18521.234,0.0388924103097405,Otras renovables,16,Extremadura,2,2021
1859,24875.97,0.0280505616561735,Otras renovables,16,Extremadura,3,2021
1860,16424.247,0.0175263661587093,Otras renovables,16,Extremadura,4,2021
1861,24653.727,0.0224038309270315,Otras renovables,16,Extremadura,5,2021
1862,22864.02,0.0220525263287055,Otras renovables,16,Extremadura,6,2021
1863,25288.612,0.0195545453394991,Otras renovables,16,Extremadura,7,2021
1864,24409.182,0.0248839590551998,Otras renovables,16,Extremadura,8,2021
1865,24061.824,0.0342531000947876,Otras renovables,16,Extremadura,9,2021
1866,24574.312,0.0397694181772872,Otras renovables,16,Extremadura,10,2021
1867,21374.264,0.0445796161169735,Otras renovables,16,Extremadura,11,2021
1868,24603.288,0.066873832414235,Otras renovables,16,Extremadura,12,2021
1869,682471.103,0.4353367275235484,Hidráulica,17,Galicia,1,2019
1870,831425.924,0.5713145557240196,Hidráulica,17,Galicia,2,2019
1871,720905.331,0.4562819517931049,Hidráulica,17,Galicia,3,2019
1872,649832.949,0.4664694332001207,Hidráulica,17,Galicia,4,2019
1873,411861.408,0.3719254751399993,Hidráulica,17,Galicia,5,2019
1874,196211.605,0.3497108120564223,Hidráulica,17,Galicia,6,2019
1875,223655.948,0.2971521658599889,Hidráulica,17,Galicia,7,2019
1876,100744.514,0.1729011424646769,Hidráulica,17,Galicia,8,2019
1877,182363.938,0.1661549664021886,Hidráulica,17,Galicia,9,2019
1878,336069.117,0.29724918033646,Hidráulica,17,Galicia,10,2019
1879,1091922.758,0.4708742599958954,Hidráulica,17,Galicia,11,2019
1880,1627770.822,0.612119998044475,Hidráulica,17,Galicia,12,2019
1881,849921.958,0.5421507844356697,Eólica,17,Galicia,1,2019
1882,587518.76,0.4037136799079732,Eólica,17,Galicia,2,2019
1883,822102.355,0.5203324916362813,Eólica,17,Galicia,3,2019
1884,708751.959,0.5087632523142578,Eólica,17,Galicia,4,2019
1885,656796.125,0.5931102213410959,Eólica,17,Galicia,5,2019
1886,326500.612,0.5819268139590361,Eólica,17,Galicia,6,2019
1887,489352.054,0.6501594257360606,Eólica,17,Galicia,7,2019
1888,442170.629,0.7588681892735599,Eólica,17,Galicia,8,2019
1889,878082.577,0.8000363595996824,Eólica,17,Galicia,9,2019
1890,761881.368,0.6738751069221895,Eólica,17,Galicia,10,2019
1891,1190186.448,0.513248907812528,Eólica,17,Galicia,11,2019
1892,993504.519,0.3736054093169248,Eólica,17,Galicia,12,2019
1893,1002.144,0.0006392506401364,Solar fotovoltaica,17,Galicia,1,2019
1894,1406.551,0.0009665119122123,Solar fotovoltaica,17,Galicia,2,2019
1895,2013.269,0.0012742565067875,Solar fotovoltaica,17,Galicia,3,2019
1896,1792.607,0.0012867866619065,Solar fotovoltaica,17,Galicia,4,2019
1897,2603.223,0.0023508028000777,Solar fotovoltaica,17,Galicia,5,2019
1898,2039.299,0.0036346724207054,Solar fotovoltaica,17,Galicia,6,2019
1899,2419.486,0.0032145601831609,Solar fotovoltaica,17,Galicia,7,2019
1900,2258.65,0.0038763715255784,Solar fotovoltaica,17,Galicia,8,2019
1901,2138.623,0.001948536737082,Solar fotovoltaica,17,Galicia,9,2019
1902,1286.176,0.0011376075409167,Solar fotovoltaica,17,Galicia,10,2019
1903,588.352,0.0002537174086604,Solar fotovoltaica,17,Galicia,11,2019
1904,744.803,0.0002800816950038,Solar fotovoltaica,17,Galicia,12,2019
1905,22890.776,0.0146016373008463,Otras renovables,17,Galicia,1,2019
1906,21542.722,0.0148030874347815,Otras renovables,17,Galicia,2,2019
1907,19169.768,0.0121331037271258,Otras renovables,17,Galicia,3,2019
1908,17499.156,0.0125614150426842,Otras renovables,17,Galicia,4,2019
1909,22988.851,0.0207597487043448,Otras renovables,17,Galicia,5,2019
1910,21695.717,0.0386685935840356,Otras renovables,17,Galicia,6,2019
1911,22801.907,0.0302949065802982,Otras renovables,17,Galicia,7,2019
1912,22584.78,0.0387607633336082,Otras renovables,17,Galicia,8,2019
1913,22713.313,0.0206944958514626,Otras renovables,17,Galicia,9,2019
1914,21127.785,0.0186872772768791,Otras renovables,17,Galicia,10,2019
1915,20611.33,0.0088883070621751,Otras renovables,17,Galicia,11,2019
1916,22259.48,0.0083706334269647,Otras renovables,17,Galicia,12,2019
1917,11399.5825,0.0072716000997989,Residuos renovables,17,Galicia,1,2019
1918,13391.7795,0.0092021650210133,Residuos renovables,17,Galicia,2,2019
1919,15765.1095,0.0099781963367004,Residuos renovables,17,Galicia,3,2019
1920,15211.2845,0.0109191127810307,Residuos renovables,17,Galicia,4,2019
1921,13126.5625,0.011853752014482,Residuos renovables,17,Galicia,5,2019
1922,14620.936,0.0260591079798005,Residuos renovables,17,Galicia,6,2019
1923,14435.3125,0.0191789416404913,Residuos renovables,17,Galicia,7,2019
1924,14912.6145,0.0255935334025762,Residuos renovables,17,Galicia,8,2019
1925,12254.887,0.011165641409584,Residuos renovables,17,Galicia,9,2019
1926,10232.8415,0.0090508279235545,Residuos renovables,17,Galicia,10,2019
1927,15617.5235,0.0067348077207408,Residuos renovables,17,Galicia,11,2019
1928,14955.211,0.0056238775166315,Residuos renovables,17,Galicia,12,2019
1929,1309799.276,0.5345705467898102,Hidráulica,17,Galicia,1,2020
1930,982090.81,0.4782379648978824,Hidráulica,17,Galicia,2,2020
1931,1106496.575,0.5328242863461782,Hidráulica,17,Galicia,3,2020
1932,563131.345,0.4630561558711465,Hidráulica,17,Galicia,4,2020
1933,606170.337,0.4432501879598537,Hidráulica,17,Galicia,5,2020
1934,391369.675,0.4437512734460047,Hidráulica,17,Galicia,6,2020
1935,228817.559,0.213269032298224,Hidráulica,17,Galicia,7,2020
1936,254144.11,0.3075532605525367,Hidráulica,17,Galicia,8,2020
1937,404116.625,0.3977059522470735,Hidráulica,17,Galicia,9,2020
1938,325871.002,0.2279218943858112,Hidráulica,17,Galicia,10,2020
1939,657698.322,0.3922597176693728,Hidráulica,17,Galicia,11,2020
1940,1088201.357,0.4372199110270524,Hidráulica,17,Galicia,12,2020
1941,1098630.429,0.4483858556892757,Eólica,17,Galicia,1,2020
1942,1019655.144,0.4965302556534637,Eólica,17,Galicia,2,2020
1943,911904.272,0.439119970113266,Eólica,17,Galicia,3,2020
1944,615784.069,0.5063518597740868,Eólica,17,Galicia,4,2020
1945,705036.597,0.5155442044318075,Eólica,17,Galicia,5,2020
1946,425126.168,0.4820257942192892,Eólica,17,Galicia,6,2020
1947,807471.314,0.7526023199354007,Eólica,17,Galicia,7,2020
1948,512267.317,0.6199218373302057,Eólica,17,Galicia,8,2020
1949,563565.678,0.5546255975555512,Eólica,17,Galicia,9,2020
1950,1039173.243,0.7268223704654979,Eólica,17,Galicia,10,2020
1951,951289.905,0.5673615046216045,Eólica,17,Galicia,11,2020
1952,1342333.955,0.5393258596843409,Eólica,17,Galicia,12,2020
1953,916.054,0.0003738706354797,Solar fotovoltaica,17,Galicia,1,2020
1954,1346.88,0.0006558753463558,Solar fotovoltaica,17,Galicia,2,2020
1955,1950.177,0.000939091626446,Solar fotovoltaica,17,Galicia,3,2020
1956,1638.742,0.0013475179062969,Solar fotovoltaica,17,Galicia,4,2020
1957,2581.302,0.0018875265364249,Solar fotovoltaica,17,Galicia,5,2020
1958,2286.214,0.0025922048607115,Solar fotovoltaica,17,Galicia,6,2020
1959,3090.845,0.002880817036134,Solar fotovoltaica,17,Galicia,7,2020
1960,2409.981,0.0029164457693694,Solar fotovoltaica,17,Galicia,8,2020
1961,2194.621,0.0021598067998969,Solar fotovoltaica,17,Galicia,9,2020
1962,1351.703,0.0009454130822201,Solar fotovoltaica,17,Galicia,10,2020
1963,1104.741,0.0006588817064942,Solar fotovoltaica,17,Galicia,11,2020
1964,595.133,0.0002391138327805,Solar fotovoltaica,17,Galicia,12,2020
1965,24905.211,0.0101646049941667,Otras renovables,17,Galicia,1,2020
1966,35247.648,0.0171641596431972,Otras renovables,17,Galicia,2,2020
1967,40781.591,0.0196380383017784,Otras renovables,17,Galicia,3,2020
1968,21904.429,0.0180117494423835,Otras renovables,17,Galicia,4,2020
1969,39100.721,0.0285916365000483,Otras renovables,17,Galicia,5,2020
1970,49823.483,0.0564919446780473,Otras renovables,17,Galicia,6,2020
1971,19519.316,0.0181929466105494,Otras renovables,17,Galicia,7,2020
1972,42882.77,0.0518947133381312,Otras renovables,17,Galicia,8,2020
1973,40511.438,0.0398687879437978,Otras renovables,17,Galicia,9,2020
1974,53383.105,0.0373374075788329,Otras renovables,17,Galicia,10,2020
1975,51002.268,0.0304184070066362,Otras renovables,17,Galicia,11,2020
1976,42839.07,0.0172119748366401,Otras renovables,17,Galicia,12,2020
1977,15938.783,0.0065051218912676,Residuos renovables,17,Galicia,1,2020
1978,15220.469,0.0074117444591007,Residuos renovables,17,Galicia,2,2020
1979,15530.5615,0.0074786136123312,Residuos renovables,17,Galicia,3,2020
1980,13660.3195,0.0112327170060861,Residuos renovables,17,Galicia,4,2020
1981,14669.035,0.0107264445718657,Residuos renovables,17,Galicia,5,2020
1982,13351.76,0.0151387827959471,Residuos renovables,17,Galicia,6,2020
1983,14006.6595,0.0130548841196917,Residuos renovables,17,Galicia,7,2020
1984,14637.606,0.0177137430097568,Residuos renovables,17,Galicia,8,2020
1985,5730.765,0.0056398554536804,Residuos renovables,17,Galicia,9,2020
1986,9969.5145,0.0069729144876377,Residuos renovables,17,Galicia,10,2020
1987,15595.7225,0.0093014889958923,Residuos renovables,17,Galicia,11,2020
1988,14941.2815,0.0060031406191861,Residuos renovables,17,Galicia,12,2020
1989,1413430.997,0.5685277343203999,Hidráulica,17,Galicia,1,2021
1990,1505956.673,0.530921212743563,Hidráulica,17,Galicia,2,2021
1991,1083248.775,0.5449151087261367,Hidráulica,17,Galicia,3,2021
1992,699410.082,0.499496703977747,Hidráulica,17,Galicia,4,2021
1993,504451.519,0.3812934560631879,Hidráulica,17,Galicia,5,2021
1994,481459.457,0.4180486183181276,Hidráulica,17,Galicia,6,2021
1995,503801.955,0.4974831373607679,Hidráulica,17,Galicia,7,2021
1996,262485.023,0.29609977998469,Hidráulica,17,Galicia,8,2021
1997,157684.864,0.2138976268458005,Hidráulica,17,Galicia,9,2021
1998,152085.826,0.1484130093348899,Hidráulica,17,Galicia,10,2021
1999,215015.87,0.1853309359308125,Hidráulica,17,Galicia,11,2021
2000,712698.558,0.3612423296553114,Hidráulica,17,Galicia,12,2021
2001,1025512.482,0.4124943411784749,Eólica,17,Galicia,1,2021
2002,1273594.165,0.4490023987728135,Eólica,17,Galicia,2,2021
2003,848639.432,0.4268977348786449,Eólica,17,Galicia,3,2021
2004,630268.028,0.4501176215651898,Eólica,17,Galicia,4,2021
2005,761814.463,0.575823163446935,Eólica,17,Galicia,5,2021
2006,630042.156,0.5470621647753285,Eólica,17,Galicia,6,2021
2007,462023.114,0.4562282976569864,Eólica,17,Galicia,7,2021
2008,550034.71,0.620474093163566,Eólica,17,Galicia,8,2021
2009,517556.785,0.7020595716114021,Eólica,17,Galicia,9,2021
2010,798279.259,0.7790011090041753,Eólica,17,Galicia,10,2021
2011,871576.581,0.7512473544027595,Eólica,17,Galicia,11,2021
2012,1190750.238,0.6035502460112128,Eólica,17,Galicia,12,2021
2013,914.91,0.0003680064400109,Solar fotovoltaica,17,Galicia,1,2021
2014,1031.683,0.000363717229949,Solar fotovoltaica,17,Galicia,2,2021
2015,2160.924,0.0010870265109775,Solar fotovoltaica,17,Galicia,3,2021
2016,2147.635,0.0015337734348634,Solar fotovoltaica,17,Galicia,4,2021
2017,2634.633,0.0019914070712276,Solar fotovoltaica,17,Galicia,5,2021
2018,2506.013,0.0021759574080549,Solar fotovoltaica,17,Galicia,6,2021
2019,2577.361,0.0025450350552754,Solar fotovoltaica,17,Galicia,7,2021
2020,2635.28,0.0029727632429453,Solar fotovoltaica,17,Galicia,8,2021
2021,1884.868,0.0025568008361131,Solar fotovoltaica,17,Galicia,9,2021
2022,1674.534,0.0016340946208464,Solar fotovoltaica,17,Galicia,10,2021
2023,1341.015,0.0011558754479251,Solar fotovoltaica,17,Galicia,11,2021
2024,819.778,0.0004155172073747,Solar fotovoltaica,17,Galicia,12,2021
2025,32446.143,0.0130508897897232,Otras renovables,17,Galicia,1,2021
2026,41794.285,0.0147344693747043,Otras renovables,17,Galicia,2,2021
2027,38606.177,0.0194203673458624,Otras renovables,17,Galicia,3,2021
2028,55329.653,0.0395146996261521,Otras renovables,17,Galicia,4,2021
2029,47971.546,0.0362596520737886,Otras renovables,17,Galicia,5,2021
2030,26578.995,0.0230783962688563,Otras renovables,17,Galicia,6,2021
2031,28074.077,0.0277219644859611,Otras renovables,17,Galicia,7,2021
2032,55375.859,0.0624674866358497,Otras renovables,17,Galicia,8,2021
2033,45453.137,0.0616566352049937,Otras renovables,17,Galicia,9,2021
2034,57427.209,0.0560403630604845,Otras renovables,17,Galicia,10,2021
2035,58381.349,0.0503212625704019,Otras renovables,17,Galicia,11,2021
2036,52218.432,0.0264677230154118,Otras renovables,17,Galicia,12,2021
2037,13820.439,0.0055590282713909,Residuos renovables,17,Galicia,1,2021
2038,14120.657,0.0049782018789699,Residuos renovables,17,Galicia,2,2021
2039,15266.7695,0.0076797625383784,Residuos renovables,17,Galicia,3,2021
2040,13074.226,0.0093372013960475,Residuos renovables,17,Galicia,4,2021
